,unit_id,duration,half_width,pt_ratio,repol_slope,recov_slope,spread,prop_vel_above,prop_vel_below
8156,8345,1.1023622047244108,0.2645669291338586,-1.8873323338130372,2.1276279031538157,2.1276279031538157,31,48.59693877551015,161.98979591836715
8157,8346,1.1464566929133873,0.5732283464566936,-0.4265003339628225,2.038269551680676,2.038269551680676,12,95.10368663594458,188.988095238095
8158,8347,1.2346456692913401,0.22047244094488216,-1.3126102766285141,2.1340563720889425,2.1340563720889425,29,113.392857142857,105.8333333333332
8159,8348,1.1905511811023637,0.6173228346456701,-1.0139789350479598,1.8457636425083972,1.8457636425083972,29,75.595238095238,226.785714285714
8160,8349,1.1905511811023637,0.2645669291338586,-1.7710047361437795,2.017080750430923,2.017080750430923,31,82.97038327526123,28.70705244122962
8161,8350,1.1905511811023637,0.7055118110236229,-1.0347738315428157,1.851038915585478,1.851038915585478,29,86.02216748768463,35.135814889335975
8162,8351,1.1464566929133873,0.2645669291338586,-1.5972943963357946,1.9863707397423462,1.9863707397423462,30,73.95186335403717,41.23376623376618
8163,8352,1.1023622047244108,0.6614173228346465,-1.1513343950124615,2.028984300271084,2.028984300271084,31,93.38235294117635,136.0714285714284
8164,8353,1.1023622047244108,0.6614173228346465,-1.0660975891957114,1.9510608623506274,1.9510608623506274,29,62.99603174603167,28.34821428571425
8165,8354,1.1023622047244108,0.17637795275590573,-1.8761965227863622,2.0929864117855264,2.0929864117855264,31,79.68146718146708,39.25137362637358
8166,8355,1.1905511811023637,0.5732283464566936,-0.8563343064131672,1.9414075595933251,1.9414075595933251,23,99.21874999999987,39.440993788819824
8167,8356,1.2346456692913401,0.5291338582677172,-0.44047109917353094,2.1034550828108696,2.1034550828108696,11,100.05252100840323,170.0892857142855
8168,8357,1.1023622047244108,0.2645669291338586,-1.4355613346667513,1.9286675316581292,1.9286675316581292,28,98.60248447204957,124.7321428571427
8169,8358,1.1023622047244108,0.7055118110236229,-0.45826943974606377,1.968177583057397,1.968177583057397,11,54.97835497835491,264.58333333333303
8170,8359,1.1464566929133873,0.22047244094488216,-1.624598242045102,1.982842557703039,1.982842557703039,31,69.0217391304347,181.4285714285712
8171,8360,1.1464566929133873,0.6614173228346465,-0.7231806062328459,1.9913044429215963,1.9913044429215963,16,79.3749999999999,113.392857142857
8172,8361,1.1464566929133873,0.2645669291338586,-2.429498680455056,1.768484467441889,1.768484467441889,31,75.595238095238,105.8333333333332
8173,8362,1.1905511811023637,0.7496062992125994,-0.321263773341291,2.1024493409410256,2.1024493409410256,11,75.595238095238,170.0892857142855
8174,8363,1.1023622047244108,0.22047244094488216,-0.6310300607646836,2.084636654951802,2.084636654951802,10,107.99319727891142,136.0714285714284
8175,8364,1.2346456692913401,0.6173228346456701,-0.6971696400028258,1.962518044983725,1.962518044983725,19,80.99489795918358,181.4285714285712
8176,8365,1.1464566929133873,0.22047244094488216,-0.8809596908412625,2.1022909566138672,2.1022909566138672,14,70.87053571428562,151.190476190476
8177,8366,1.1464566929133873,0.6173228346456701,-0.6186528330022318,2.018112210909669,2.018112210909669,18,120.9523809523808,181.4285714285712
8178,8367,1.0582677165354344,0.22047244094488216,-1.0722711723850316,2.0913079681870963,2.0913079681870963,21,75.595238095238,136.0714285714284
8179,8368,1.1023622047244108,0.22047244094488216,-1.149102688450456,2.0879758806482775,2.0879758806482775,26,105.8333333333332,161.98979591836715
8180,8369,1.1464566929133873,0.22047244094488216,-1.0167605973858993,1.9588674604757121,1.9588674604757121,20,75.595238095238,151.190476190476
8181,8370,1.1464566929133873,0.6173228346456701,-0.45271024545838756,2.055169908688327,2.055169908688327,12,83.99470899470889,170.0892857142855
8182,8371,1.2787401574803166,0.22047244094488216,-1.678507429149019,2.186952300640445,2.186952300640445,31,87.78801843317962,136.0714285714284
8183,8372,1.1905511811023637,0.22047244094488216,-1.1667249737137904,1.946563834826313,1.946563834826313,24,81.64285714285704,118.79251700680257
8184,8373,1.1023622047244108,0.22047244094488216,-0.6548400131785759,2.1957245060422035,2.1957245060422035,13,85.81081081081071,94.4940476190475
8185,8374,1.1905511811023637,0.22047244094488216,-0.9633433266365548,2.0739607198892984,2.0739607198892984,17,75.595238095238,226.785714285714
8186,8375,1.1464566929133873,0.6614173228346465,-0.9371155526435266,1.987209584211887,1.987209584211887,29,129.59183673469371,226.785714285714
8187,8376,1.1464566929133873,0.6614173228346465,-0.41933654242019575,2.045108958444506,2.045108958444506,12,48.59693877551015,170.0892857142855
